2016-01-02,"'higher', 'yield', 'growing', 'payouts'"
2016-01-07,"'barrons', 'com', 'stock', 'pick', 'behind', 'index'"
2016-01-09,"'harrowing', 'start', 'stock', 'could', 'take'"
2016-01-10,"'drugmakers', 'jack', 'price', 'despite', 'government'"
2016-01-11,"'getting', 'prescription', 'drug', 'easy', 'ordering'"
2016-01-12,"'zoetis', 'cut', 'profit', 'outlook', 'ec', 'tax'"
2016-01-19,"'emerge', 'death', 'spiral'"
2016-01-21,"'five', 'pharma', 'pick', 'another', 'volatile'"
2016-01-22,"'cheap', 'stock', 'yield', 'earnings'"
2016-01-26,"'inversion', 'like', 'johnson', 'control', 'tyco', 'hit', 'corporate', 'tax', 'collection', 'cbo'"
2016-01-26,"'quality', 'income', 'stock', 'sporting', 'yield'"
2016-01-27,"'apple', 'pfizer', 'altria', 'kind', 'metaphor', 'growth'"
2016-01-30,"'apple', 'tim', 'cook', 'smarter'"
2016-01-31,"'alphabet', 'exxon', 'result', 'mark', 'midpoint', 'ugly', 'earnings'"
2016-02-02,"'dow', 'log', 'nearly', 'point', 'loss', 'oil', 'sink'"
2016-02-02,"'recession', 'risk', 'warn', 'severe', 'drop', 'stock'"
2016-02-02,"'pfizer', 'beat', 'estimate', 'guidance'"
2016-02-02,"'pfizer', 'beat', 'estimate', 'guidance'"
2016-02-02,"'pfizer', 'beat', 'profit', 'expectation', 'provides', 'downbeat'"
2016-02-02,"'pfizer', 'see', 'adjusted', 'eps'"
2016-02-02,"'pfizer', 'factset', 'adj', 'eps', 'view'"
2016-02-02,"'pfizer', 'revenue', 'bln', 'v', 'bln', 'year'"
2016-02-02,"'pfizer', 'adjusted', 'eps', 'v', 'year'"
2016-02-02,"'pfizer', 'adjusted', 'eps', 'v', 'year'"
2016-02-02,"'pfizer', 'net', 'eps', 'v', 'year'"
2016-02-04,"'astrazeneca', 'share', 'slip', 'profit'"
2016-02-04,"'today', 'top', 'stock', 'pick', 'solid', 'profit'"
2016-02-05,"'apple', 'could', 'offer', 'investor', 'shelter', 'recessionary'"
2016-02-08,"'market', 'minute', 'stock', 'really'"
2016-02-11,"'stock', 'weak'"
2016-02-11,"'one', 'stock', 'sector', 'need', 'fight', 'bear', 'market'"
2016-02-11,"'may', 'see', 'cash', 'flow', 'cut', 'remicade'"
2016-02-12,"'dividend', 'stock', 'wall', 'street', 'love'"
2016-02-12,"'stock', 'pick', 'fund', 'rose'"
2016-02-13,"'bristol', 'myers', 'squibb', 'blockbuster', 'drug'"
2016-02-16,"'stock', 'close', 'session', 'high', 'despite', 'drop', 'oil'"
2016-02-16,"'zoetis', 'beat', 'profit', 'view', 'cut', 'sale'"
2016-02-16,"'pfizer', 'cut', 'earnings', 'settle', 'medicaid', 'rebate'"
2016-02-16,"'pfizer', 'medicaid', 'settlement', 'tied', 'wyeth', 'protonix', 'rebate'"
2016-02-16,"'pfizer', 'revise', 'earnings', 'mln', 'settlement', 'medicaid', 'rebate'"
2016-02-16,"'pfizer', 'say', 'lost', 'cent', 'share'"
2016-02-16,"'oversold', 'drug', 'stock', 'big', 'gain'"
2016-02-22,"'allergan', 'jump', 'upbeat'"
2016-02-23,"'allergan', 'quarter', 'impressive', 'canaccord', 'lower'"
2016-02-27,"'drug', 'maker', 'could', 'boost'"
2016-02-29,"'dividend', 'paying', 'health', 'care', 'stock', 'cheaper', 'alternative', 'utility'"
2016-02-29,"'time', 'arbitrage', 'trade', 'could', 'pay'"
2016-03-02,"'pfizer', 'share', 'gain', 'lead', 'dow', 'industrials'"
2016-03-07,"'abbvie', 'much', 'good', 'thing'"
2016-03-07,"'glaxosmithkline', 'entices', 'dividend'"
2016-03-09,"'share', 'pfizer', 'lead', 'dow', 'gainer', 'open'"
2016-03-09,"'morning', 'mover', 'valeant', 'climb', 'board', 'addition', 'chipotle', 'mexican', 'grill'"
2016-03-09,"'pfizer', 'stock', 'climb', 'premarket', 'announcing', 'accelerated', 'stock', 'buyback'"
2016-03-09,"'pfizer', 'launch', 'billion', 'accelerated', 'stock', 'repurchase'"
2016-03-09,"'pfizer', 'enters', 'billion', 'accelerated', 'share', 'repurchase', 'deal', 'goldman'"
2016-03-12,"'move', 'fang', 'value', 'investing'"
