2016-01-04,"'nvidia', 'race', 'make', 'super'"
2016-01-04,"'intel', 'amd', 'weak', 'early', 'trading', 'nov', 'chip', 'sale', 'stay', 'course', 'say', 'well'"
2016-01-05,"'qualcomm', 'announces', 'audi', 'partnership'"
2016-01-06,"'volvo', 'make', 'semiautonomous', 'driving', 'standard', 'feature'"
2016-01-06,"'mobileye', 'scoff', 'nvidia', 'say', 'map', 'key', 'autonomous'"
2016-01-06,"'driverless', 'car', 'steal', 'show', 'consumer', 'electronics'"
2016-02-10,"'apple', 'supplier', 'arm', 'pretax', 'profit'"
2016-02-13,"'loser', 'stock', 'thrown'"
2016-02-13,"'china', 'stock', 'focus', 'ringing', 'year', 'monkey'"
2016-02-16,"'record', 'notebook', 'slump', 'slam', 'seven'"
2016-02-17,"'nvidia', 'profit', 'rose', 'revenue', 'exceeded'"
2016-02-17,"'nvidia', 'stock', 'shoot', 'higher', 'profit', 'sale', 'beat'"
2016-02-17,"'nvidia', 'stock', 'soar', 'hour', 'trade'"
2016-02-17,"'nvidia', 'see', 'revenue', 'bln', 'plus', 'minus', 'factset', 'consensus'"
2016-02-17,"'nvidia', 'revenue', 'bln', 'v', 'bln', 'factset', 'consensus'"
2016-02-17,"'nvidia', 'adj', 'eps', 'cent', 'factset', 'consensus'"
2016-02-17,"'nvidia', 'eps', 'cent', 'v', 'cent', 'year'"
2016-02-18,"'nvidia', 'jump', 'analyst', 'see', 'decoupling', 'pc'"
2016-02-18,"'nvidia', 'share', 'soar', 'lead', 'gainer', 'better', 'expected'"
2016-02-18,"'investor', 'expect', 'risk', 'le', 'reward', 'due', 'central', 'bank', 'say', 'ray'"
2016-02-19,"'steer', 'toward', 'reasonable', 'momentum', 'stock', 'morgan'"
2016-02-20,"'benjamin', 'trial', 'fate'"
2016-02-20,'charting'
2016-02-20,"'benjamin', 'trial', 'fate'"
2016-02-20,"'amd', 'big'"
2016-03-04,"'intel', 'amd', 'street', 'estimate', 'may'"
2016-03-11,"'four', 'pick', 'open', 'compute'"
2016-03-15,"'nvidia', 'catch', 'fire', 'could', 'real'"
2016-03-17,"'amd', 'street', 'shrug', 'bloomberg', 'report', 'intel', 'may', 'license', 'graphic'"
2016-03-18,"'nvidia', 'display', 'continued', 'success', 'auto', 'say'"
2016-03-18,"'mobileye', 'little', 'chip', 'outguns', 'processor', 'auto', 'ada', 'observes'"
2016-03-21,"'charting', 'rally', 'slight', 'year', 'date'"
2016-03-22,"'get', 'smart', 'chinese', 'tech'"
2016-03-29,"'amd', 'directx', 'support', 'async', 'may', 'take', 'share', 'nvidia', 'say'"
2016-03-29,"'amd', 'directx', 'support', 'async', 'may', 'take', 'share', 'nvidia', 'say'"
2016-03-29,"'amd', 'directx', 'support', 'async', 'may', 'take', 'share', 'nvidia', 'say'"
2016-03-30,"'database', 'startup', 'mapd', 'brings', 'life', 'dream', 'gigantic', 'gpu'"
2016-03-30,"'best', 'stock', 'virtual', 'reality'"
2016-03-30,"'make', 'dog', 'fitbit', 'ambarella', 'gopro'"
2016-04-02,"'hedge', 'funder', 'merger', 'aesthetic'"
2016-04-02,"'hedge', 'funder', 'merger', 'aesthetic'"
2016-04-06,"'nvidia', 'downgraded', 'hold', 'buy', 'stifel'"
2016-04-08,"'intel', 'amd', 'estimate', 'high', 'pc', 'likely', 'weak', 'say', 'pac'"
2016-04-08,"'two', 'month', 'sojourn', 'apple', 'wonderful', 'mac'"
2016-04-09,"'analyst', 'ass', 'share', 'citigroup', 'nike'"
2016-04-09,"'samsung', 'clobber', 'micron', 'dram'"
2016-04-14,"'weak', 'iphone', 'demand', 'could', 'hit', 'four'"
2016-04-15,"'intel', 'likely', 'miss'"
2016-04-16,"'six', 'tech', 'revolution', 'better', 'ready'"
2016-04-23,"'sony', 'facebook', 'samsung', 'toying', 'virtual'"
2016-04-25,"'amd', 'near', 'term', 'upside', 'may'"
2016-04-25,"'three', 'chip', 'stock', 'wary', 'earnings'"
2016-04-30,"'snapchat', 'keep'"
2016-05-03,"'intel', 'need', 'vision', 'thing', 'want', 'go', 'asks', 'sterne'"
2016-05-04,"'arm', 'holding', 'nvidia', 'amd', 'vr', 'player', 'say'"
2016-05-05,"'pc', 'following', 'dismal', 'bad', 'news', 'say', 'bluefin'"
2016-05-06,"'nvidia', 'top', 'chip'"
2016-05-07,"'starbucks', 'debased'"
2016-05-07,"'apple', 'struggle', 'age', 'amazon'"
2016-05-11,"'apple', 'supplier', 'taiwan', 'struggling', 'amid', 'weaker', 'iphone'"
2016-05-12,"'nvidia', 'result', 'beat', 'street', 'see', 'sale'"
2016-05-12,"'nvidia', 'share', 'rally', 'earnings', 'outlook', 'top', 'street'"
2016-05-12,"'nvidia', 'surge', 'fyq', 'beat', 'higher'"
2016-05-12,"'nvidia', 'share', 'rise', 'earnings', 'revenue', 'top', 'street'"
2016-05-12,"'nvidia', 'revenue', 'bln', 'v', 'bln', 'year'"
2016-05-12,"'nvidia', 'adjusted', 'eps', 'v', 'street'"
2016-05-12,"'nvidia', 'eps', 'v', 'year'"
2016-05-12,"'amd', 'taking', 'gpu', 'share', 'nvidia', 'say', 'well', 'eye', 'polaris'"
2016-05-12,"'micron', 'high', 'bandwidth', 'mia', 'say', 'sterne', 'agee', 'crt', 'investor', 'must'"
2016-05-12,"'crash', 'breakout', 'brace', 'stock', 'stay', 'carefully'"
2016-05-13,"'nvidia', 'surge', 'time', 'high', 'street', 'dazzled', 'secular'"
2016-05-13,"'dow', 'log', 'rd', 'week', 'loss', 'oil'"
2016-05-13,"'rise', 'put', 'nvidia', 'share', 'track', 'see', 'biggest', 'daily', 'jump', 'six'"
2016-05-13,"'share', 'nvidia', 'soar', 'early', 'trade', 'week', 'high'"
2016-05-13,"'nvidia', 'stock', 'track', 'open', 'highest', 'level', 'since', 'oct'"
2016-05-13,"'nvidia', 'stock', 'soar', 'active', 'premarket', 'trade', 'result', 'late'"
2016-05-13,"'sell', 'almighty', 'dollar', 'even', 'retail', 'sale'"
2016-05-14,"'internet', 'thing', 'dead', 'end'"
2016-05-14,'charting'
2016-05-19,"'fed', 'raise', 'interest', 'rate'"
2016-05-23,"'google', 'tensor', 'intriguing', 'nvidia', 'incumbent', 'say', 'jp'"
2016-05-28,"'intel', 'suffer', 'google', 'ups', 'ante'"
2016-05-31,"'chip', 'stock', 'rally', 'chart', 'see', 'gain'"
2016-06-01,"'may', 'ideal', 'time', 'tech', 'revolution'"
2016-06-03,"'alphabet', 'vr', 'ambition', 'buzz', 'computex', 'say'"
2016-06-06,"'intel', 'arm', 'von', 'neuman', 'architecture', 'stay', 'say'"
2016-06-06,"'virtual', 'reality', 'cheap', 'emerges', 'computex', 'say', 'credit', 'suisse'"
2016-06-07,"'use', 'etf', 'extra', 'juice', 'play', 'move'"
2016-06-07,"'nvidia', 'amd', 'lifted', 'new', 'gpus', 'say'"
2016-06-07,"'nvidia', 'stock', 'price', 'target', 'raised', 'mkm'"
2016-06-09,"'nvidia', 'amd', 'arm', 'race', 'virtual', 'reality', 'evident', 'tsm', 'say'"
2016-06-10,"'intel', 'iphone', 'deal', 'make', 'stock', 'buy'"
2016-06-13,"'nvidia', 'nomura', 'ups', 'buy', 'ceo', 'bullish', 'data', 'center'"
2016-06-16,"'advanced', 'micro', 'polaris', 'zen', 'impress', 'say', 'canaccord', 'buy'"
2016-06-17,"'nvidia', 'stock', 'price', 'target', 'raised', 'rbc'"
2016-06-20,"'intel', 'future', 'hang', 'data', 'center', 'crack', 'appear', 'say'"
2016-06-21,"'mobileye', 'map', 'key', 'driverless'"
2016-06-28,"'nvidia', 'cloud', 'could', 'rained', 'intel', 'knight', 'landing', 'say'"
2016-06-29,"'silicon', 'pioneer', 'play', 'tap', 'silicon', 'power'"
2016-07-05,"'skyworks', 'cirrus', 'beware', 'much', 'disappointing', 'iphone', 'sale', 'say', 'pac'"
2016-07-05,"'iphone', 'supplier'"
2016-07-08,"'autonomous', 'car', 'giant', 'raymond', 'james', 'report', 'see', 'big', 'opportunity', 'long'"
2016-07-13,"'brexit', 'gold', 'sterling'"
2016-07-15,"'well', 'fargo', 'cut', 'nvidia', 'hold', 'growing'"
2016-07-18,"'canaccord', 'ups', 'nvidia', 'target'"
2016-07-19,"'three', 'chip', 'pick', 'three', 'pan', 'hurt'"
2016-07-20,"'taking', 'run'"
2016-07-27,"'mobileye', 'rebound', 'loss', 'tesla', 'big', 'deal', 'say'"
2016-08-04,"'pc', 'track', 'shipment', 'decline', 'year', 'based', 'trend', 'say'"
2016-08-04,"'maxim', 'xilinx', 'acquisition'"
2016-08-08,"'intel', 'see', 'boost', 'notebook'"
2016-08-11,"'nvidia', 'bet', 'deep', 'learning', 'autonomous', 'car', 'drive', 'stock', 'record'"
2016-08-11,"'nvidia', 'top', 'sale', 'guidance', 'give', 'strong'"
2016-08-11,"'nvidia', 'rise', 'record', 'high', 'earnings'"
2016-08-11,"'nvidia', 'rising', 'fyq', 'easily', 'beat', 'rev', 'view', 'top'"
2016-08-11,"'nvidia', 'gtx', 'power', 'blow', 'away', 'estimate', 'say'"
2016-08-11,"'outperforming', 'semiconductor', 'shall', 'fly', 'radar'"
2016-08-12,"'stock', 'post', 'modest', 'weekly', 'gain', 'nasdaq', 'hit'"
2016-08-12,"'nvidia', 'rising', 'ceo', 'huang', 'give', 'shout', 'machine', 'learning', 'street'"
2016-08-12,"'nvidia', 'upgraded', 'outperform', 'sector', 'perform', 'rbc'"
2016-08-12,"'nvidia', 'stock', 'price', 'target', 'raised', 'rbc'"
2016-08-18,"'happened', 'bad', 'news'"
2016-08-19,"'amd', 'take', 'new', 'six', 'story', 'hq', 'near', 'nvidia'"
2016-08-19,"'nvidia', 'production', 'forecast', 'tsm', 'remains', 'bullish', 'say'"
2016-08-25,"'amd', 'back', 'cpu', 'game', 'intel', 'say', 'canaccord', 'gpus'"
2016-08-27,"'want', 'invest', 'self', 'driving', 'car', 'check'"
2016-09-01,"'nvidia', 'close', 'record', 'high', 'building', 'driverless', 'car'"
2016-09-02,"'cypress', 'maxim', 'likely', 'see', 'buyout'"
2016-09-03,"'next', 'year', 'iphone', 'could', 'soon', 'lift', 'slumping', 'chip'"
2016-09-06,"'ceva', 'intel', 'acquires', 'competitor'"
2016-09-07,"'time', 'look'"
2016-09-09,"'nvidia', 'king', 'cash', 'might', 'buy', 'ibm', 'power', 'chip', 'asks'"
2016-09-12,"'intel', 'amd', 'micron', 'buy', 'bullish', 'pc', 'sign', 'say'"
2016-09-12,"'tesla', 'motor', 'autopilot', 'update', 'mean', 'trouble', 'mobileye'"
2016-09-15,"'broadcom', 'fyq', 'earnings', 'strong', 'seemed', 'say'"
2016-09-20,"'cavium', 'intel', 'broadcom', 'star', 'susquehanna'"
2016-09-28,"'one', 'way', 'find', 'strongest', 'stock', 'strongest'"
2016-09-29,"'amd', 'take', 'share', 'nvidia', 'gpus', 'say'"
2016-09-30,"'nvidia', 'brilliantly', 'cloudy', 'outlook', 'say', 'global'"
2016-10-03,"'stock', 'surged', 'least', 'third'"
2016-10-05,"'high', 'flying', 'tech', 'stock', 'signaling', 'perfect', 'time', 'sell', 'analyst'"
2016-10-06,"'asus', 'transformer', 'could', 'tablet', 'next', 'gaming', 'rig'"
2016-10-14,"'strongest', 'dividend', 'payer', 'expected', 'hike'"
2016-10-18,"'apple', 'car'"
2016-10-19,"'time', 'reassess'"
2016-10-20,"'tesla', 'motor', 'traditional', 'automaker', 'toast'"
2016-10-20,"'nintendo', 'switch', 'positive', 'even', 'investor', 'care', 'say'"
2016-10-20,"'nvidia', 'tesla', 'win', 'small', 'significant', 'boost', 'say'"
2016-10-24,"'nvidia', 'surge', 'jefferies', 'see', 'per', 'year', 'nintendo', 'switch'"
2016-10-25,"'big', 'dividend', 'hike', 'expected', 'next', 'week', 'starbucks'"
2016-10-25,"'tesla', 'motor', 'human', 'needed', 'asian', 'chip', 'maker'"
