2016-01-02,"'higher', 'yield', 'growing', 'payouts'"
2016-01-12,"'nearly', 'half', 'bear'"
2016-01-13,"'safe', 'eat', 'chipotle', 'burrito', 'buy'"
2016-01-19,"'dow', 'end', 'slightly', 'higher', 'oil', 'rout'"
2016-01-19,"'emerge', 'death', 'spiral'"
2016-01-19,"'johnson', 'johnson', 'plan', 'cut', 'workforce', 'medical', 'device'"
2016-01-19,"'unveils', 'restructuring', 'medical', 'device', 'business', 'book', 'billion'"
2016-01-19,"'still', 'see', 'sale', 'bln', 'bln', 'adj', 'eps'"
2016-01-19,'share'
2016-01-19,"'book', 'bln', 'bln', 'restructuring', 'charge', 'mln'"
2016-01-19,"'cut', 'medical', 'device', 'global', 'workforce', 'next'"
2016-01-19,"'unveils', 'restructuring', 'medical', 'device'"
2016-01-20,"'leerink', 'health', 'care', 'dividend', 'payer'"
2016-01-21,"'cerberus', 'ceo', 'defends', 'taking', 'stake'"
2016-01-21,"'raymond', 'james', 'lower', 'estimate', 'say', 'stock', 'still'"
2016-01-23,'mismeasuring'
2016-01-23,'mismeasuring'
2016-01-25,"'market', 'minute', 'fed', 'back', 'surprise', 'u'"
2016-01-25,"'apple', 'amazon', 'headline', 'crucial', 'week', 'wall', 'street', 'quarterly'"
2016-01-26,"'apple', 'hated', 'almost', 'much', 'big'"
2016-01-26,"'forgotten', 'fear', 'dow', 'climb', 'oil', 'rally', 'johnson', 'johnson'"
2016-01-26,"'stock', 'end', 'sharply', 'higher', 'lifted', 'oil'"
2016-01-26,"'strong', 'dollar', 'leading', 'worst', 'stretch', 'revenue', 'since'"
2016-01-26,"'johnson', 'johnson', 'earnings', 'mean', 'biotech'"
2016-01-26,"'chart', 'predicts', 'apple', 'share', 'headed'"
2016-01-26,"'revenue', 'fall', 'dollar', 'offset', 'drug'"
2016-01-26,"'morning', 'mover', 'swift', 'transportation', 'jump', 'earnings', 'beat', 'coach'"
2016-01-26,"'stock', 'market', 'darling', 'may', 'want', 'break'"
2016-01-26,"'johnson', 'johnson', 'beat', 'profit', 'expectation', 'come', 'shy'"
2016-01-26,"'johnson', 'johnson', 'factset', 'adj', 'eps', 'view'"
2016-01-26,"'johnson', 'johnson', 'see', 'sale', 'bln'"
2016-01-26,"'johnson', 'johnson', 'sale', 'bln', 'v', 'bln', 'year'"
2016-01-26,"'johnson', 'johnson', 'adjusted', 'eps', 'v', 'year'"
2016-01-26,"'johnson', 'johnson', 'net', 'eps', 'v', 'year'"
2016-01-26,"'johnson', 'johnson', 'heal', 'sick'"
2016-01-28,"'earnings', 'take', 'dark', 'turn', 'profit', 'warning', 'sale', 'miss'"
2016-01-30,"'solid', 'payouts', 'small', 'cap'"
2016-02-01,"'cardinal', 'health', 'revenue', 'top'"
2016-02-05,"'johnson', 'johnson', 'share', 'fall', 'lead', 'dow', 'decliners', 'early'"
2016-02-08,"'share', 'johnson', 'johnson', 'gain', 'lead', 'dow'"
2016-02-08,"'johnson', 'johnson', 'sole', 'dow', 'component', 'positive', 'territory', 'early'"
2016-02-11,"'one', 'stock', 'sector', 'need', 'fight', 'bear', 'market'"
2016-02-11,"'may', 'see', 'cash', 'flow', 'cut', 'remicade'"
2016-02-16,"'dozen', 'biotech', 'company', 'free', 'investor'"
2016-02-19,"'annual', 'dividend', 'rate', 'cross'"
2016-02-19,"'charting', 'bull', 'bear', 'stalemate', 'range'"
2016-02-22,"'buy', 'strong', 'pipeline', 'offset', 'drug', 'competition'"
2016-02-24,"'missouri', 'jury', 'find', 'johnson', 'johnson', 'suit', 'claiming', 'baby', 'powder', 'caused'"
2016-02-24,"'high', 'quality', 'stock', 'warren', 'buffett', 'might'"
2016-02-27,"'drug', 'maker', 'could', 'boost'"
2016-02-27,"'medtronic', 'allure', 'stable', 'share', 'steady'"
2016-02-29,"'dividend', 'paying', 'health', 'care', 'stock', 'cheaper', 'alternative', 'utility'"
2016-03-04,"'blockbuster', 'year', 'help', 'fend'"
2016-03-04,"'warren', 'buffett', 'dividend', 'aristocrat'"
2016-03-11,"'income', 'investor', 'leaving', 'money', 'table', 'use', 'easy', 'option'"
2016-03-14,"'stop', 'selling', 'automated', 'sedation'"
2016-03-14,"'johnson', 'johnson', 'upgraded', 'goldman'"
2016-03-14,"'johnson', 'johnson', 'stock', 'gain', 'premarket', 'analyst'"
2016-03-14,"'johnson', 'johnson', 'stock', 'price', 'target', 'raised', 'goldman'"
2016-03-14,"'johnson', 'johnson', 'upgraded', 'neutral', 'sell', 'goldman'"
2016-03-14,"'morning', 'mover', 'fresh', 'market', 'soar', 'apollo', 'buyout', 'tesla', 'gain'"
2016-03-15,"'fed', 'rate', 'hike', 'would', 'march', 'madness', 'stock'"
2016-03-18,"'johnson', 'johnson', 'settling', 'case', 'tied', 'device', 'spread', 'uterine'"
2016-03-23,"'four', 'reason', 'buy', 'multinationals'"
2016-03-26,"'joint', 'manufacturer', 'could', 'gain'"
2016-03-26,"'advertising', 'giant', 'interpublic', 'could', 'pop'"
2016-03-31,"'gilead', 'science', 'world', 'domination'"
2016-03-31,"'ibm', 'watson', 'significant', 'say', 'morgan', 'stanley', 'investor', 'get'"
2016-03-31,"'stock', 'stay', 'hot', 'aided', 'strong'"
2016-04-02,"'hot', 'new'"
2016-04-04,"'jnj', 'consumer', 'spinoff', 'unlikely'"
2016-04-06,"'johnson', 'johnson', 'share', 'decline', 'lead', 'dow'"
2016-04-06,"'make', 'renewed', 'push'"
2016-04-06,"'make', 'renewed', 'push'"
2016-04-13,"'perfect', 'climate', 'bond', 'like'"
2016-04-15,"'costco', 'spar', 'contact', 'lens'"
2016-04-15,"'johnson', 'johnson', 'stock', 'price', 'target', 'raised', 'rbc'"
2016-04-15,"'best', 'bet'"
2016-04-16,"'deluge', 'weak', 'earnings', 'derail', 'stock'"
2016-04-19,"'singled', 'nasdaq', 'slip', 'netflix', 'loss', 'dow', 'flirt', 'nine', 'month'"
2016-04-19,"'dow', 'gain', 'foothold', 'ibm', 'drag', 'tech'"
2016-04-19,"'johnson', 'johnson', 'earnings', 'good', 'news', 'big'"
2016-04-19,"'jungle', 'market', 'need', 'two', 'big', 'thing', 'keep', 'moving'"
2016-04-19,"'jungle', 'market', 'need', 'two', 'big', 'thing', 'keep', 'moving'"
2016-04-19,"'morning', 'mover', 'philip', 'morris', 'slide', 'earnings', 'panera', 'bread', 'jump'"
2016-04-19,"'johnson', 'johnson', 'beat', 'view', 'boost'"
2016-04-19,"'johnson', 'johnson', 'share', 'premarket'"
2016-04-19,"'johnson', 'johnson', 'stock', 'gain', 'profit', 'beat', 'raised'"
2016-04-19,"'johnson', 'johnson', 'stock', 'indicated', 'light', 'premarket', 'volume'"
2016-04-19,"'johnson', 'johnson', 'revise', 'revenue', 'outlook', 'bln', 'bln', 'bln'"
2016-04-19,"'johnson', 'johnson', 'ups', 'adj', 'eps', 'outlook'"
2016-04-19,"'johnson', 'johnson', 'revenue', 'bln', 'v', 'bln', 'factset', 'consensus'"
2016-04-19,"'johnson', 'johnson', 'adj', 'eps', 'factset', 'consensus'"
2016-04-19,"'johnson', 'johnson', 'eps', 'v', 'year'"
2016-04-19,"'expect', 'johnson', 'johnson'"
2016-04-19,"'jnj', 'eye', 'change', 'contact'"
2016-04-20,"'biotech', 'benefit', 'higher', 'drug'"
2016-04-20,"'dow', 'stock', 'hit', 'record', 'intraday', 'high'"
2016-04-22,"'papal', 'bull', 'catholic', 'etf'"
2016-04-23,"'pepsico', 'old', 'fashioned'"
2016-04-26,"'two', 'exxon', 'loses', 'triple'"
2016-04-26,"'earnings', 'deluge', 'threatens', 'overwhelm'"
2016-04-27,"'exxon', 'mobil', 'downgrade', 'leaf', 'two', 'aaa', 'rated', 'company'"
2016-04-28,"'facebook', 'th', 'valuable'"
2016-04-28,"'johnson', 'johnson', 'raise', 'quarterly', 'dividend', 'cent', 'v'"
2016-04-28,"'johnson', 'johnson', 'raise', 'quarterly', 'dividend', 'cent', 'v'"
2016-04-28,"'cardinal', 'health', 'revenue', 'pharma'"
2016-04-30,"'apple', 'top', 'exxonmobil', 'generous'"
2016-05-02,"'gender', 'diversity', 'pay', 'investor', 'company', 'study'"
2016-05-03,"'revlimid', 'continues', 'dominating', 'multiple'"
2016-05-09,"'gilead', 'science', 'black', 'box', 'uncertainty'"
2016-05-10,"'fed', 'investigate', 'drugmakers', 'tie', 'pharmacy', 'benefit'"
2016-05-10,"'investigates', 'merck', 'endo', 'pharmacy', 'benefit'"
2016-05-10,"'favorite', 'dividend', 'stock', 'conservative', 'money'"
2016-05-10,'dissected'
2016-05-10,"'johnson', 'johnson', 'janssen', 'sub', 'receives', 'investigative', 'demand', 'related', 'pharmacy', 'benefit'"
2016-05-10,"'janssen', 'investigation', 'related', 'contractual', 'relationship', 'pharmacy', 'benefit'"
2016-05-10,"'johnson', 'johnson', 'janssen', 'pharmaceutical', 'unit', 'received', 'civil', 'investigative', 'demand'"
2016-05-11,"'happens', 'could', 'fantastic', 'summer'"
2016-05-12,"'fda', 'require', 'stronger', 'warning', 'certain'"
2016-05-12,"'stock', 'healthcare'"
2016-05-12,"'new', 'epirus', 'model', 'sacrifice'"
2016-05-13,"'downgraded', 'neutral'"
2016-05-13,"'today', 'top', 'stock', 'pick', 'blue', 'chip', 'dividend'"
2016-05-18,"'damn', 'daniel', 'savvy', 'marketer', 'stay', 'top', 'online', 'trend', 'capitalize'"
2016-05-19,"'bayer', 'monsanto', 'bid', 'big', 'deal'"
2016-05-19,"'johnson', 'johnson', 'stock', 'could', 'reach'"
2016-05-20,"'worth', 'much', 'gilead', 'biogen', 'mylan', 'celgene', 'teva', 'combined', 'time', 'sell'"
2016-05-20,"'four', 'reason', 'investor', 'buy', 'biotechnology', 'stock'"
2016-05-23,"'samsung', 'hope', 'expand', 'reach', 'replica'"
2016-05-31,"'investor', 'duped', 'earnings'"
2016-06-01,"'socially', 'responsible', 'investing', 'financially'"
2016-06-01,"'socially', 'responsible', 'investing', 'financially'"
2016-06-02,"'reclaims', 'rebound', 'oil', 'help', 'stock', 'end'"
2016-06-02,"'stock', 'edge', 'higher', 'crude', 'oil'"
2016-06-02,"'johnson', 'johnson', 'buy', 'hair', 'care', 'company'"
2016-06-02,"'stock', 'market', 'bull', 'head'"
2016-06-02,"'johnson', 'johnson', 'pay', 'billion', 'vogue'"
2016-06-02,"'johnson', 'johnson', 'buy', 'vogue', 'international', 'bln'"
2016-06-03,"'stock', 'thought', 'safe', 'go', 'back'"
2016-06-04,"'exploit', 'option', 'market', 'fear'"
2016-06-04,"'supplants', 'apple', 'barron', 'respected'"
2016-06-09,"'share', 'johnson', 'johnson', 'rise', 'lead', 'dow', 'gainer', 'early'"
2016-06-11,"'stock', 'quietly', 'racking', 'supersized'"
2016-06-11,"'dividend', 'king', 'average', 'annual', 'return'"
2016-06-11,"'home', 'depot', 'good', 'time'"
2016-06-13,"'microsoft', 'triple', 'credit', 'review', 'moody', 'linkedin'"
2016-06-18,"'brexit', 'stock', 'look', 'cheap', 'remain', 'vote'"
2016-06-21,"'favor', 'stock', 'bond', 'especially', 'tjx'"
2016-06-21,"'alternative', 'investing', 'huge'"
2016-06-22,"'sunpower', 'ceo', 'werner', 'grid', 'parity', 'happening', 'speak'"
2016-06-27,"'jp', 'morgan', 'dividend', 'payer', 'best', 'post', 'brexit', 'stock'"
2016-06-27,"'stock', 'brighten', 'post', 'brexit'"
2016-06-28,"'vanguard', 'high', 'dividend', 'yield', 'etf', 'balance', 'risk', 'payout'"
2016-06-29,"'dow', 'take', 'back', 'half', 'lost', 'post'"
2016-06-30,"'stock', 'active', 'manager'"
2016-06-30,"'highlight', 'spdr', 'dividend', 'etf', 'amid', 'low', 'rate', 'global'"
2016-07-06,"'top', 'pharma', 'theme', 'second'"
2016-07-09,"'gain', 'boston', 'scientific', 'share', 'still', 'look'"
2016-07-09,"'best', 'website', 'dividend', 'stock'"
2016-07-10,"'nearly', 'half', 'top', 'rated', 'sunscreen', 'meant'"
2016-07-11,"'one', 'number', 'sum', 'earnings', 'estimate'"
2016-07-13,"'today', 'top', 'stock', 'pick', 'income', 'robust'"
2016-07-15,"'big', 'pharma', 'earnings'"
2016-07-16,"'turkey', 'uncertainty', 'may', 'put', 'stock'"
2016-07-16,"'amazon', 'back', 'school'"
2016-07-19,"'dow', 'notch', 'th', 'straight', 'record', 'close', 'broader', 'market'"
2016-07-19,"'share', 'johnson', 'johnson', 'rise', 'early', 'trade', 'lead', 'dow'"
2016-07-19,"'share', 'johnson', 'johnson', 'rise', 'early', 'trade', 'lead', 'dow'"
2016-07-19,"'johnson', 'johnson', 'stock', 'premarket', 'set', 'open', 'record'"
2016-07-19,"'clinging', 'asset', 'costing', 'big', 'time', 'right'"
2016-07-19,"'morning', 'mover', 'johnson', 'johnson', 'jump', 'earnings', 'philip', 'morris'"
2016-07-19,"'johnson', 'johnson', 'raise', 'outlook'"
2016-07-19,"'johnson', 'johnson', 'beat', 'profit', 'view', 'lift'"
2016-07-19,"'johnson', 'johnson', 'stock', 'surge', 'profit', 'sale', 'beat', 'raised'"
2016-07-19,"'johnson', 'johnson', 'stock', 'jump', 'premarket'"
2016-07-19,"'johnson', 'johnson', 'raise', 'revenue', 'outlook', 'bln', 'bln', 'bln'"
2016-07-19,"'johnson', 'johnson', 'raise', 'eps', 'outlook'"
2016-07-19,"'johnson', 'johnson', 'factset', 'revenue', 'consensus'"
2016-07-19,"'johnson', 'johnson', 'revenue', 'bln', 'v'"
2016-07-19,"'johnson', 'johnson', 'eps', 'v', 'year'"
2016-07-19,"'johnson', 'johnson', 'adj', 'eps', 'factset', 'consensus'"
2016-07-19,"'expect', 'johnson', 'johnson'"
2016-07-20,"'valeant', 'pharmaceutical', 'two'"
2016-07-21,"'amgen', 'allergan', 'report', 'positive', 'biosimilar'"
2016-07-28,"'amgen', 'latest', 'raise', 'drug', 'price', 'despite', 'public'"
2016-08-10,"'gilead', 'science', 'going', 'going'"
2016-08-13,"'stock', 'hit', 'record', 'high', 'end', 'little'"
2016-08-13,"'rowe', 'price', 'dividend', 'growth', 'fund', 'yield'"
2016-08-15,"'john', 'paulson', 'add', 'facebook', 'office', 'depot', 'shed', 'mobile'"
2016-08-16,"'stock', 'close', 'lower', 'amid', 'hawkish', 'fed'"
2016-08-16,"'lilly', 'allergan', 'large', 'cap', 'pharma'"
2016-08-17,"'pfizer', 'infringe', 'remicade', 'patent'"
2016-08-17,"'gilead', 'science', 'still', 'dominating', 'hepatitis'"
2016-08-22,"'dow', 'industrials', 'book', 'loss', 'oil', 'snap', 'win'"
2016-08-22,"'slide', 'dividend', 'stock', 'bad', 'sign'"
2016-08-31,"'stock', 'fund', 'routinely', 'beat'"
2016-09-06,"'stock', 'health', 'care'"
2016-09-09,"'johnson', 'johnson', 'set', 'organic'"
2016-09-10,"'denmark', 'novo', 'nordisk', 'plot'"
2016-09-12,"'google', 'parent', 'sanofi', 'set', 'diabetes', 'jv'"
2016-09-13,"'mylan', 'top', 'executive', 'pay', 'second', 'highest', 'industry', 'company', 'raised', 'epipen'"
2016-09-13,"'samsung', 'failing', 'tylenol', 'test'"
2016-09-16,"'johnson', 'johnson', 'buy', 'abbott', 'lab', 'medical', 'optic', 'subsidiary'"
2016-09-16,"'abbott', 'see', 'deal', 'closing'"
2016-09-16,"'abbott', 'share', 'late'"
2016-09-16,"'johnson', 'johnson', 'share'"
2016-09-16,"'abbott', 'sell', 'abbott', 'medical', 'optic', 'johnson', 'johnson'"
2016-09-16,"'abbott', 'say', 'deal', 'impact', 'ongoing', 'eps'"
2016-09-19,"'stock', 'trump'"
2016-09-20,"'stock', 'buyback', 'appetite', 'fall', 'period'"
2016-09-20,"'fidelity', 'dividend', 'paying', 'stock', 'thrive', 'rate'"
2016-09-20,"'abbott', 'deal', 'jnj', 'good'"
2016-09-21,"'deutsche', 'bank', 'break', 'clinton', 'v', 'trump', 'stock', 'trading'"
2016-09-21,"'deutsche', 'bank', 'break', 'clinton', 'v', 'trump', 'stock', 'trading'"
2016-09-22,"'perspective', 'national', 'debt', 'approach'"
2016-09-24,"'buy', 'low', 'sell', 'really', 'high', 'stock'"
2016-09-24,"'pharma', 'share', 'slump', 'payout', 'yield'"
2016-09-27,"'amgen', 'blame'"
2016-09-28,"'huge', 'stock', 'buyback', 'program', 'account', 'larger', 'share'"
2016-09-30,"'biotech', 'stock', 'plenty', 'catalyst', 'around'"
2016-10-01,"'davenport', 'value', 'income'"
2016-10-01,"'health', 'care', 'stock', 'le', 'defensive'"
2016-10-02,"'smartphones', 'distracting', 'u', 'death', 'fight'"
2016-10-05,"'gundlach', 'warns', 'look', 'next', 'bank'"
2016-10-05,"'warns', 'insulin', 'pump', 'vulnerable', 'cyber'"
2016-10-07,"'astrazeneca', 'sign', 'mln', 'deal'"
2016-10-08,"'winning', 'formula'"
2016-10-10,"'hacker', 'know', 'medical', 'device', 'could', 'kill'"
2016-10-11,"'health', 'care', 'sector', 'anything'"
2016-10-13,"'warns', 'global', 'tuberculosis', 'fight', 'billion', 'dollar'"
2016-10-13,"'world', 'health', 'organization', 'warns', 'global', 'tuberculosis', 'fight', 'billion', 'dollar'"
2016-10-14,"'johnson', 'johnson', 'ahead', 'expectation'"
2016-10-17,"'expect', 'johnson', 'johnson'"
2016-10-17,"'market', 'minute', 'fed', 'may', 'trump', 'earnings'"
2016-10-17,"'hospital', 'stake'"
2016-10-18,"'johnson', 'johnson', 'reason', 'selloff'"
2016-10-18,"'brush', 'looming', 'biosimilar'"
2016-10-18,"'johnson', 'johnson'"
2016-10-18,"'let', 'good', 'time', 'roll', 'dow', 'gain', 'point', 'earnings'"
2016-10-18,"'buoyed', 'pharmaceutical'"
2016-10-18,"'goldman', 'apple', 'prime', 'idea', 'tasty', 'proposal'"
2016-10-18,"'johnson', 'johnson', 'earnings', 'rise', 'beat'"
2016-10-18,"'johnson', 'johnson', 'beat', 'profit', 'sale', 'expectation', 'lift', 'earnings'"
2016-10-18,"'johnson', 'johnson', 'raise', 'eps', 'outlook'"
2016-10-18,"'johnson', 'johnson', 'adj', 'eps', 'factset', 'consensus'"
2016-10-18,"'johnson', 'johnson', 'revenue', 'bln', 'v', 'bln', 'factset', 'consensus'"
2016-10-18,"'johnson', 'johnson', 'eps', 'v', 'year'"
2016-10-19,"'short', 'seller', 'muddy', 'water', 'renews', 'claim', 'st', 'jude', 'medical', 'cyber'"
2016-10-19,"'johnson', 'johnson', 'stock', 'price', 'target', 'cut', 'raymond'"
2016-10-21,"'stock', 'end', 'lower', 'weak', 'batch'"
2016-10-22,'outperforms'
2016-10-24,"'investor', 'many', 'religious', 'tie', 'calling', 'drug', 'price'"
2016-10-25,"'next', 'big', 'move', 'health', 'care'"
2016-10-26,"'senior', 'citizen', 'portfolio', 'nearly', 'doubling', 'return', 'millennials'"
2016-11-05,"'samsung', 'biologics', 'ipo'"
2016-11-06,"'drug', 'company', 'spend', 'million', 'block', 'vote', 'lower', 'drug'"
2016-11-07,"'customer', 'love', 'company', 'investor', 'love', 'satisfaction', 'etf'"
2016-11-08,"'three', 'potential', 'health', 'care', 'stock', 'winner', 'amid'"
2016-11-09,"'unthinkable', 'happened', 'president', 'elect', 'trump', 'sends', 'drug', 'stock', 'player'"
2016-11-09,"'johnson', 'johnson', 'share'"
2016-11-09,"'beaten', 'stock', 'beat'"
2016-11-09,"'drug', 'stock', 'rally', 'premarket', 'health', 'insurer', 'hospital', 'operator'"
2016-11-09,"'dow', 'stock', 'tumble', 'tech', 'lead', 'loser', 'healthcare'"
2016-11-09,"'johnson', 'johnson', 'stock'"
